0.0 16381.566920 10.000000
0.5 16373.756681 10.000029
1.0 16394.284846 10.000459
1.5 16367.941942 10.002324
2.0 16371.672692 10.007342
2.5 16354.192333 10.017911
3.0 16329.535565 10.037092
3.5 16334.695845 10.068580
4.0 16314.111697 10.116657
4.5 16290.057558 10.186116
5.0 16271.616260 10.282152
5.5 16238.854368 10.410226
6.0 16203.344438 10.575892
