1.0 1.63660e+04
1.5 1.63538e+04
2.0 1.63552e+04
2.5 1.63392e+04
3.0 1.63254e+04
3.5 1.63103e+04
4.0 1.62797e+04
4.5 1.62693e+04
5.0 1.62500e+04
5.5 1.62284e+04
6.0 1.61874e+04
0.0 1.64584e+04
0.5 1.64597e+04
1.0 1.64534e+04
1.5 1.64525e+04
2.0 1.64349e+04
2.5 1.64242e+04
3.0 1.64163e+04
3.5 1.63981e+04
4.0 1.63799e+04
4.5 1.63669e+04
5.0 1.63406e+04
5.5 1.63100e+04
6.0 1.62793e+04
0.0 1.62239e+04
0.5 1.62197e+04
1.0 1.62097e+04
1.5 1.62038e+04
2.0 1.62019e+04
2.5 1.61932e+04
3.0 1.61825e+04
3.5 1.61591e+04
4.0 1.61397e+04
4.5 1.61274e+04
5.0 1.60958e+04
5.5 1.60727e+04
6.0 1.60473e+04
0.0 1.63396e+04
0.5 1.63469e+04
1.0 1.63405e+04
1.5 1.63338e+04
2.0 1.63244e+04
2.5 1.63120e+04
3.0 1.62992e+04
3.5 1.62788e+04
4.0 1.62655e+04
4.5 1.62509e+04
5.0 1.62262e+04
5.5 1.61997e+04
6.0 1.61732e+04
0.0 1.63265e+04
0.5 1.63385e+04
1.0 1.63218e+04
1.5 1.63246e+04
2.0 1.63143e+04
2.5 1.62968e+04
3.0 1.62903e+04
3.5 1.62739e+04
4.0 1.62518e+04
4.5 1.62319e+04
5.0 1.62148e+04
5.5 1.61836e+04
6.0 1.61657e+04
0.0 1.62737e+04
0.5 1.62830e+04
1.0 1.62684e+04
1.5 1.62709e+04
2.0 1.62620e+04
2.5 1.62542e+04
3.0 1.62363e+04
3.5 1.62215e+04
4.0 1.62096e+04
4.5 1.61842e+04
5.0 1.61587e+04
5.5 1.61352e+04
6.0 1.61035e+04
0.0 1.64366e+04
0.5 1.64332e+04
1.0 1.64365e+04
1.5 1.64295e+04
2.0 1.64197e+04
2.5 1.64137e+04
3.0 1.64054e+04
3.5 1.63830e+04
4.0 1.63665e+04
4.5 1.63542e+04
5.0 1.63329e+04
5.5 1.63134e+04
6.0 1.62688e+04
0.0 1.63092e+04
0.5 1.63072e+04
1.0 1.62981e+04
1.5 1.62935e+04
2.0 1.62830e+04
2.5 1.62756e+04
3.0 1.62613e+04
3.5 1.62544e+04
4.0 1.62342e+04
4.5 1.62122e+04
5.0 1.61933e+04
5.5 1.61612e+04
6.0 1.61384e+04
0.0 1.62366e+04
0.5 1.62368e+04
1.0 1.62335e+04
1.5 1.62257e+04
2.0 1.62226e+04
2.5 1.62096e+04
3.0 1.61888e+04
3.5 1.61869e+04
4.0 1.61606e+04
4.5 1.61451e+04
5.0 1.61145e+04
5.5 1.60940e+04
6.0 1.60618e+04
0.0 1.65462e+04
0.5 1.65424e+04
1.0 1.65294e+04
1.5 1.65343e+04
2.0 1.65217e+04
2.5 1.65169e+04
3.0 1.65017e+04
3.5 1.64874e+04
4.0 1.64619e+04
4.5 1.64440e+04
5.0 1.64254e+04
5.5 1.63943e+04
6.0 1.63674e+04
0.0 1.64142e+04
0.5 1.64172e+04
1.0 1.64192e+04
1.5 1.64112e+04
2.0 1.64099e+04
2.5 1.63946e+04
3.0 1.63851e+04
3.5 1.63629e+04
4.0 1.63553e+04
4.5 1.63228e+04
5.0 1.63078e+04
5.5 1.62732e+04
6.0 1.62493e+04
0.0 1.65316e+04
0.5 1.65360e+04
1.0 1.65304e+04
1.5 1.65276e+04
2.0 1.65148e+04
2.5 1.65158e+04
3.0 1.64902e+04
3.5 1.64786e+04
4.0 1.64676e+04
4.5 1.64393e+04
5.0 1.64200e+04
5.5 1.63943e+04
6.0 1.63641e+04
0.0 1.64175e+04
0.5 1.64251e+04
1.0 1.64130e+04
1.5 1.64152e+04
2.0 1.64088e+04
2.5 1.63939e+04
3.0 1.63798e+04
3.5 1.63732e+04
4.0 1.63440e+04
4.5 1.63171e+04
5.0 1.63020e+04
5.5 1.62819e+04
6.0 1.62502e+04
0.0 1.65239e+04
0.5 1.65294e+04
1.0 1.65214e+04
1.5 1.65121e+04
2.0 1.64985e+04
2.5 1.64958e+04
3.0 1.64770e+04
3.5 1.64692e+04
4.0 1.64382e+04
4.5 1.64299e+04
5.0 1.64046e+04
5.5 1.63791e+04
6.0 1.63483e+04
0.0 1.63756e+04
0.5 1.63685e+04
1.0 1.63791e+04
1.5 1.63595e+04
2.0 1.63634e+04
2.5 1.63366e+04
3.0 1.63371e+04
3.5 1.63107e+04
4.0 1.62900e+04
4.5 1.62782e+04
5.0 1.62513e+04
5.5 1.62282e+04
6.0 1.61904e+04
0.0 1.62782e+04
0.5 1.62723e+04
1.0 1.62728e+04
1.5 1.62725e+04
2.0 1.62512e+04
2.5 1.62392e+04
3.0 1.62324e+04
3.5 1.62199e+04
4.0 1.62103e+04
4.5 1.61885e+04
5.0 1.61686e+04
5.5 1.61422e+04
6.0 1.61060e+04
0.0 1.64319e+04
0.5 1.64310e+04
1.0 1.64226e+04
1.5 1.64212e+04
2.0 1.64094e+04
2.5 1.64052e+04
3.0 1.63838e+04
3.5 1.63769e+04
4.0 1.63711e+04
4.5 1.63346e+04
5.0 1.63099e+04
5.5 1.62857e+04
6.0 1.62611e+04
0.0 1.64624e+04
0.5 1.64615e+04
1.0 1.64499e+04
1.5 1.64498e+04
2.0 1.64377e+04
2.5 1.64274e+04
3.0 1.64216e+04
3.5 1.63984e+04
4.0 1.63745e+04
4.5 1.63646e+04
5.0 1.63307e+04
5.5 1.63163e+04
6.0 1.62856e+04
0.0 1.64430e+04
0.5 1.64404e+04
1.0 1.64452e+04
1.5 1.64385e+04
2.0 1.64334e+04
2.5 1.64178e+04
3.0 1.64039e+04
3.5 1.63894e+04
4.0 1.63660e+04
4.5 1.63511e+04
5.0 1.63272e+04
5.5 1.63052e+04
6.0 1.62745e+04
0.0 1.64356e+04
0.5 1.64237e+04
1.0 1.64257e+04
1.5 1.64155e+04
2.0 1.64028e+04
2.5 1.63889e+04
3.0 1.63877e+04
3.5 1.63569e+04
4.0 1.63439e+04
4.5 1.63328e+04
5.0 1.63150e+04
5.5 1.62743e+04
6.0 1.62528e+04
0.0 1.64320e+04
0.5 1.64324e+04
1.0 1.64266e+04
1.5 1.64245e+04
2.0 1.64155e+04
2.5 1.64110e+04
3.0 1.63883e+04
3.5 1.63859e+04
4.0 1.63575e+04
4.5 1.63457e+04
5.0 1.63121e+04
5.5 1.62970e+04
6.0 1.62630e+04
0.0 1.62110e+04
0.5 1.62136e+04
1.0 1.62074e+04
1.5 1.62161e+04
2.0 1.62133e+04
2.5 1.61831e+04
3.0 1.61790e+04
3.5 1.61524e+04
4.0 1.61457e+04
4.5 1.61257e+04
5.0 1.60942e+04
5.5 1.60755e+04
6.0 1.60469e+04
0.0 1.65068e+04
0.5 1.65105e+04
1.0 1.65019e+04
1.5 1.64909e+04
2.0 1.64788e+04
2.5 1.64817e+04
3.0 1.64630e+04
3.5 1.64491e+04
4.0 1.64321e+04
4.5 1.64171e+04
5.0 1.63888e+04
5.5 1.63582e+04
6.0 1.63365e+04
0.0 1.64324e+04
0.5 1.64324e+04
1.0 1.64320e+04
1.5 1.64238e+04
2.0 1.64262e+04
2.5 1.64089e+04
3.0 1.63977e+04
3.5 1.63713e+04
4.0 1.63559e+04
4.5 1.63397e+04
5.0 1.63216e+04
5.5 1.62956e+04
6.0 1.62737e+04
0.0 1.64463e+04
0.5 1.64361e+04
1.0 1.64436e+04
1.5 1.64310e+04
2.0 1.64235e+04
2.5 1.64052e+04
3.0 1.63983e+04
3.5 1.63712e+04
4.0 1.63686e+04
4.5 1.63436e+04
5.0 1.63234e+04
5.5 1.62966e+04
6.0 1.62696e+04
0.0 1.64289e+04
0.5 1.64151e+04
1.0 1.64096e+04
1.5 1.64064e+04
2.0 1.64075e+04
2.5 1.63903e+04
3.0 1.63825e+04
3.5 1.63609e+04
4.0 1.63464e+04
4.5 1.63214e+04
5.0 1.63007e+04
5.5 1.62800e+04
6.0 1.62496e+04
0.0 1.64793e+04
0.5 1.64755e+04
1.0 1.64768e+04
1.5 1.64666e+04
2.0 1.64631e+04
2.5 1.64532e+04
3.0 1.64337e+04
3.5 1.64267e+04
4.0 1.64035e+04
4.5 1.63776e+04
5.0 1.63541e+04
5.5 1.63426e+04
6.0 1.63182e+04
0.0 1.64469e+04
0.5 1.64329e+04
1.0 1.64277e+04
1.5 1.64179e+04
2.0 1.64234e+04
2.5 1.64140e+04
3.0 1.63953e+04
3.5 1.63856e+04
4.0 1.63660e+04
4.5 1.63436e+04
5.0 1.63275e+04
5.5 1.63054e+04
6.0 1.62593e+04
0.0 1.63055e+04
0.5 1.63162e+04
1.0 1.63093e+04
1.5 1.63060e+04
2.0 1.62960e+04
2.5 1.62791e+04
3.0 1.62756e+04
3.5 1.62549e+04
4.0 1.62383e+04
4.5 1.62151e+04
5.0 1.62010e+04
5.5 1.61611e+04
6.0 1.61377e+04
0.0 1.62469e+04
0.5 1.62481e+04
1.0 1.62402e+04
1.5 1.62333e+04
2.0 1.62292e+04
2.5 1.62219e+04
3.0 1.62060e+04
3.5 1.61986e+04
4.0 1.61768e+04
4.5 1.61545e+04
5.0 1.61347e+04
5.5 1.61058e+04
6.0 1.60732e+04
0.0 1.63598e+04
0.5 1.63640e+04
1.0 1.63639e+04
1.5 1.63506e+04
2.0 1.63472e+04
2.5 1.63362e+04
3.0 1.63135e+04
3.5 1.62999e+04
4.0 1.62839e+04
4.5 1.62583e+04
5.0 1.62370e+04
5.5 1.62125e+04
6.0 1.61851e+04
0.0 1.65449e+04
0.5 1.65574e+04
1.0 1.65551e+04
1.5 1.65411e+04
2.0 1.65338e+04
2.5 1.65206e+04
3.0 1.65207e+04
3.5 1.64947e+04
4.0 1.64785e+04
4.5 1.64596e+04
5.0 1.64266e+04
5.5 1.64041e+04
6.0 1.63829e+04
0.0 1.64832e+04
0.5 1.64844e+04
1.0 1.64849e+04
1.5 1.64739e+04
2.0 1.64610e+04
2.5 1.64538e+04
3.0 1.64434e+04
3.5 1.64317e+04
4.0 1.64095e+04
4.5 1.63894e+04
5.0 1.63648e+04
5.5 1.63345e+04
6.0 1.63149e+04
0.0 1.63683e+04
0.5 1.63765e+04
1.0 1.63667e+04
1.5 1.63635e+04
2.0 1.63636e+04
2.5 1.63428e+04
3.0 1.63329e+04
3.5 1.63159e+04
4.0 1.62954e+04
4.5 1.62868e+04
5.0 1.62584e+04
5.5 1.62330e+04
6.0 1.62056e+04
0.0 1.64637e+04
0.5 1.64768e+04
1.0 1.64603e+04
1.5 1.64648e+04
2.0 1.64575e+04
2.5 1.64358e+04
3.0 1.64252e+04
3.5 1.64160e+04
4.0 1.63946e+04
4.5 1.63697e+04
5.0 1.63588e+04
5.5 1.63305e+04
6.0 1.63013e+04
0.0 1.63315e+04
0.5 1.63321e+04
1.0 1.63242e+04
1.5 1.63103e+04
2.0 1.63054e+04
2.5 1.63027e+04
3.0 1.62891e+04
3.5 1.62795e+04
4.0 1.62612e+04
4.5 1.62328e+04
5.0 1.62120e+04
5.5 1.61822e+04
6.0 1.61492e+04
0.0 1.64973e+04
0.5 1.64981e+04
1.0 1.65028e+04
1.5 1.65001e+04
2.0 1.64790e+04
2.5 1.64785e+04
3.0 1.64667e+04
3.5 1.64469e+04
4.0 1.64303e+04
4.5 1.64098e+04
5.0 1.63940e+04
5.5 1.63551e+04
6.0 1.63303e+04
0.0 1.62352e+04
0.5 1.62345e+04
1.0 1.62292e+04
1.5 1.62251e+04
2.0 1.62152e+04
2.5 1.62068e+04
3.0 1.61890e+04
3.5 1.61803e+04
4.0 1.61622e+04
4.5 1.61285e+04
5.0 1.61117e+04
5.5 1.60888e+04
6.0 1.60578e+04
0.0 1.62619e+04
0.5 1.62594e+04
1.0 1.62555e+04
1.5 1.62529e+04
2.0 1.62361e+04
2.5 1.62246e+04
3.0 1.62159e+04
3.5 1.61990e+04
4.0 1.61851e+04
4.5 1.61727e+04
5.0 1.61457e+04
5.5 1.61139e+04
6.0 1.60892e+04
0.0 1.62236e+04
0.5 1.62224e+04
1.0 1.62044e+04
1.5 1.62043e+04
2.0 1.62069e+04
2.5 1.61862e+04
3.0 1.61782e+04
3.5 1.61521e+04
4.0 1.61459e+04
4.5 1.61210e+04
5.0 1.60978e+04
5.5 1.60728e+04
6.0 1.60444e+04
0.0 1.65500e+04
0.5 1.65499e+04
1.0 1.65541e+04
1.5 1.65375e+04
2.0 1.65311e+04
2.5 1.65299e+04
3.0 1.65099e+04
3.5 1.65007e+04
4.0 1.64725e+04
4.5 1.64596e+04
5.0 1.64366e+04
5.5 1.64023e+04
6.0 1.63867e+04
0.0 1.62741e+04
0.5 1.62740e+04
1.0 1.62767e+04
1.5 1.62607e+04
2.0 1.62543e+04
2.5 1.62468e+04
3.0 1.62312e+04
3.5 1.62223e+04
4.0 1.61967e+04
4.5 1.61753e+04
5.0 1.61548e+04
5.5 1.61380e+04
6.0 1.60961e+04
0.0 1.63265e+04
0.5 1.63292e+04
1.0 1.63174e+04
1.5 1.63146e+04
2.0 1.63126e+04
2.5 1.63000e+04
3.0 1.62834e+04
3.5 1.62642e+04
4.0 1.62464e+04
4.5 1.62298e+04
5.0 1.62091e+04
5.5 1.61734e+04
6.0 1.61548e+04
0.0 1.65221e+04
0.5 1.65212e+04
1.0 1.65184e+04
1.5 1.65189e+04
2.0 1.65047e+04
2.5 1.64888e+04
3.0 1.64711e+04
3.5 1.64706e+04
4.0 1.64529e+04
4.5 1.64256e+04
5.0 1.64046e+04
5.5 1.63852e+04
6.0 1.63568e+04
0.0 1.64479e+04
0.5 1.64408e+04
1.0 1.64402e+04
1.5 1.64225e+04
2.0 1.64306e+04
2.5 1.64176e+04
3.0 1.64105e+04
3.5 1.63850e+04
4.0 1.63738e+04
4.5 1.63432e+04
5.0 1.63315e+04
5.5 1.63020e+04
6.0 1.62791e+04
0.0 1.65494e+04
0.5 1.65536e+04
1.0 1.65537e+04
1.5 1.65434e+04
2.0 1.65362e+04
2.5 1.65299e+04
3.0 1.65169e+04
3.5 1.64963e+04
4.0 1.64760e+04
4.5 1.64545e+04
5.0 1.64372e+04
5.5 1.64125e+04
6.0 1.63840e+04
0.0 1.64945e+04
0.5 1.64934e+04
1.0 1.65000e+04
1.5 1.64983e+04
2.0 1.64793e+04
2.5 1.64758e+04
3.0 1.64672e+04
3.5 1.64482e+04
4.0 1.64229e+04
4.5 1.64064e+04
5.0 1.63857e+04
5.5 1.63501e+04
6.0 1.63281e+04
0.0 1.64416e+04
0.5 1.64388e+04
1.0 1.64281e+04
1.5 1.64316e+04
2.0 1.64172e+04
2.5 1.64123e+04
3.0 1.64070e+04
3.5 1.63760e+04
4.0 1.63562e+04
4.5 1.63366e+04
5.0 1.63170e+04
5.5 1.62987e+04
6.0 1.62654e+04
0.0 1.63162e+04
0.5 1.63181e+04
1.0 1.63120e+04
1.5 1.63090e+04
2.0 1.62983e+04
2.5 1.62907e+04
3.0 1.62659e+04
3.5 1.62568e+04
4.0 1.62341e+04
4.5 1.62243e+04
5.0 1.61938e+04
5.5 1.61622e+04
6.0 1.61468e+04
0.0 1.64903e+04
0.5 1.64950e+04
1.0 1.64875e+04
1.5 1.64811e+04
2.0 1.64857e+04
2.5 1.64695e+04
3.0 1.64526e+04
3.5 1.64314e+04
4.0 1.64171e+04
4.5 1.63992e+04
5.0 1.63753e+04
5.5 1.63450e+04
6.0 1.63230e+04
0.0 1.63082e+04
0.5 1.63025e+04
1.0 1.62963e+04
1.5 1.63040e+04
2.0 1.62880e+04
2.5 1.62744e+04
3.0 1.62587e+04
3.5 1.62381e+04
4.0 1.62277e+04
4.5 1.62078e+04
5.0 1.61833e+04
5.5 1.61695e+04
6.0 1.61303e+04
0.0 1.63521e+04
0.5 1.63579e+04
1.0 1.63518e+04
1.5 1.63476e+04
2.0 1.63434e+04
2.5 1.63362e+04
3.0 1.63267e+04
3.5 1.62931e+04
4.0 1.62828e+04
4.5 1.62641e+04
5.0 1.62484e+04
5.5 1.62186e+04
6.0 1.61801e+04
0.0 1.64004e+04
0.5 1.63968e+04
1.0 1.63934e+04
1.5 1.63900e+04
2.0 1.63866e+04
2.5 1.63689e+04
3.0 1.63624e+04
3.5 1.63487e+04
4.0 1.63267e+04
4.5 1.63150e+04
5.0 1.62771e+04
5.5 1.62511e+04
6.0 1.62318e+04
0.0 1.62659e+04
0.5 1.62647e+04
1.0 1.62634e+04
1.5 1.62532e+04
2.0 1.62429e+04
2.5 1.62418e+04
3.0 1.62293e+04
3.5 1.62093e+04
4.0 1.61864e+04
4.5 1.61766e+04
5.0 1.61498e+04
5.5 1.61224e+04
6.0 1.60934e+04
0.0 1.63678e+04
0.5 1.63599e+04
1.0 1.63692e+04
1.5 1.63442e+04
2.0 1.63467e+04
2.5 1.63466e+04
3.0 1.63274e+04
3.5 1.63077e+04
4.0 1.62928e+04
4.5 1.62789e+04
5.0 1.62497e+04
5.5 1.62266e+04
6.0 1.62020e+04
0.0 1.64548e+04
0.5 1.64511e+04
1.0 1.64386e+04
1.5 1.64356e+04
2.0 1.64296e+04
2.5 1.64280e+04
3.0 1.64095e+04
3.5 1.64033e+04
4.0 1.63793e+04
4.5 1.63488e+04
5.0 1.63314e+04
5.5 1.63114e+04
6.0 1.62833e+04
0.0 1.63872e+04
0.5 1.63880e+04
1.0 1.63893e+04
1.5 1.63774e+04
2.0 1.63762e+04
2.5 1.63628e+04
3.0 1.63538e+04
3.5 1.63375e+04
4.0 1.63182e+04
4.5 1.62921e+04
5.0 1.62737e+04
5.5 1.62467e+04
6.0 1.62209e+04
0.0 1.65061e+04
0.5 1.65019e+04
1.0 1.64968e+04
1.5 1.64986e+04
2.0 1.64809e+04
2.5 1.64785e+04
3.0 1.64613e+04
3.5 1.64480e+04
4.0 1.64295e+04
4.5 1.64151e+04
5.0 1.63813e+04
5.5 1.63607e+04
6.0 1.63377e+04
0.0 1.62337e+04
0.5 1.62223e+04
1.0 1.62204e+04
1.5 1.62315e+04
2.0 1.62038e+04
2.5 1.61919e+04
3.0 1.61891e+04
3.5 1.61733e+04
4.0 1.61462e+04
4.5 1.61403e+04
5.0 1.61129e+04
5.5 1.60852e+04
6.0 1.60588e+04
0.0 1.64456e+04
0.5 1.64390e+04
1.0 1.64432e+04
1.5 1.64206e+04
2.0 1.64109e+04
2.5 1.64070e+04
3.0 1.63920e+04
3.5 1.63760e+04
4.0 1.63608e+04
4.5 1.63482e+04
5.0 1.63126e+04
5.5 1.62864e+04
6.0 1.62692e+04
0.0 1.63783e+04
0.5 1.63741e+04
1.0 1.63675e+04
1.5 1.63602e+04
2.0 1.63534e+04
2.5 1.63426e+04
3.0 1.63372e+04
3.5 1.63184e+04
4.0 1.63028e+04
4.5 1.62866e+04
5.0 1.62644e+04
5.5 1.62356e+04
6.0 1.61966e+04
0.0 1.62593e+04
0.5 1.62734e+04
1.0 1.62618e+04
1.5 1.62503e+04
2.0 1.62633e+04
2.5 1.62266e+04
3.0 1.62163e+04
3.5 1.62132e+04
4.0 1.61888e+04
4.5 1.61645e+04
5.0 1.61411e+04
5.5 1.61244e+04
6.0 1.60974e+04
0.0 1.65236e+04
0.5 1.65308e+04
1.0 1.65329e+04
1.5 1.65227e+04
2.0 1.65140e+04
2.5 1.64991e+04
3.0 1.64905e+04
3.5 1.64761e+04
4.0 1.64545e+04
4.5 1.64323e+04
5.0 1.64152e+04
5.5 1.63860e+04
6.0 1.63482e+04
0.0 1.65280e+04
0.5 1.65130e+04
1.0 1.65143e+04
1.5 1.65059e+04
2.0 1.65074e+04
2.5 1.64910e+04
3.0 1.64790e+04
3.5 1.64643e+04
4.0 1.64436e+04
4.5 1.64259e+04
5.0 1.63985e+04
5.5 1.63727e+04
6.0 1.63421e+04
0.0 1.62730e+04
0.5 1.62714e+04
1.0 1.62659e+04
1.5 1.62605e+04
2.0 1.62559e+04
2.5 1.62454e+04
3.0 1.62213e+04
3.5 1.62255e+04
4.0 1.61889e+04
4.5 1.61792e+04
5.0 1.61573e+04
5.5 1.61252e+04
6.0 1.61026e+04
0.0 1.62167e+04
0.5 1.62080e+04
1.0 1.62148e+04
1.5 1.62040e+04
2.0 1.62017e+04
2.5 1.61821e+04
3.0 1.61707e+04
3.5 1.61665e+04
4.0 1.61351e+04
4.5 1.61204e+04
5.0 1.60984e+04
5.5 1.60704e+04
6.0 1.60409e+04
0.0 1.63233e+04
0.5 1.63237e+04
1.0 1.63103e+04
1.5 1.63157e+04
2.0 1.63089e+04
2.5 1.62861e+04
3.0 1.62746e+04
3.5 1.62606e+04
4.0 1.62385e+04
4.5 1.62186e+04
5.0 1.62026e+04
5.5 1.61708e+04
6.0 1.61437e+04
0.0 1.63500e+04
0.5 1.63390e+04
1.0 1.63430e+04
1.5 1.63400e+04
2.0 1.63206e+04
2.5 1.63222e+04
3.0 1.63039e+04
3.5 1.62883e+04
4.0 1.62724e+04
4.5 1.62530e+04
5.0 1.62210e+04
5.5 1.62030e+04
6.0 1.61726e+04
0.0 1.63073e+04
0.5 1.63210e+04
1.0 1.63058e+04
1.5 1.63096e+04
2.0 1.62953e+04
2.5 1.62898e+04
3.0 1.62744e+04
3.5 1.62626e+04
4.0 1.62412e+04
4.5 1.62202e+04
5.0 1.62016e+04
5.5 1.61761e+04
6.0 1.61550e+04
0.0 1.62250e+04
0.5 1.62258e+04
1.0 1.62175e+04
1.5 1.62128e+04
2.0 1.62163e+04
2.5 1.61941e+04
3.0 1.61873e+04
3.5 1.61695e+04
4.0 1.61562e+04
4.5 1.61376e+04
5.0 1.61112e+04
5.5 1.60707e+04
6.0 1.60631e+04
0.0 1.63239e+04
0.5 1.63255e+04
1.0 1.63204e+04
1.5 1.63192e+04
2.0 1.63046e+04
2.5 1.63000e+04
3.0 1.62857e+04
3.5 1.62672e+04
4.0 1.62537e+04
4.5 1.62327e+04
5.0 1.62047e+04
5.5 1.61866e+04
6.0 1.61617e+04
0.0 1.65463e+04
0.5 1.65493e+04
1.0 1.65424e+04
1.5 1.65413e+04
2.0 1.65328e+04
2.5 1.65138e+04
3.0 1.65100e+04
3.5 1.64945e+04
4.0 1.64762e+04
4.5 1.64554e+04
5.0 1.64322e+04
5.5 1.64029e+04
6.0 1.63776e+04
0.0 1.62967e+04
0.5 1.62948e+04
1.0 1.62863e+04
1.5 1.62868e+04
2.0 1.62687e+04
2.5 1.62651e+04
3.0 1.62489e+04
3.5 1.62414e+04
4.0 1.62050e+04
4.5 1.61942e+04
5.0 1.61769e+04
5.5 1.61518e+04
6.0 1.61170e+04
0.0 1.64008e+04
0.5 1.64082e+04
1.0 1.63929e+04
1.5 1.63984e+04
2.0 1.63904e+04
2.5 1.63811e+04
3.0 1.63669e+04
3.5 1.63510e+04
4.0 1.63374e+04
4.5 1.63139e+04
5.0 1.62864e+04
5.5 1.62669e+04
6.0 1.62353e+04
0.0 1.62654e+04
0.5 1.62680e+04
1.0 1.62699e+04
1.5 1.62508e+04
2.0 1.62533e+04
2.5 1.62336e+04
3.0 1.62282e+04
3.5 1.62123e+04
4.0 1.61964e+04
4.5 1.61746e+04
5.0 1.61484e+04
5.5 1.61374e+04
6.0 1.60980e+04
0.0 1.62608e+04
0.5 1.62491e+04
1.0 1.62445e+04
1.5 1.62466e+04
2.0 1.62322e+04
2.5 1.62237e+04
3.0 1.62134e+04
3.5 1.61898e+04
4.0 1.61707e+04
4.5 1.61546e+04
5.0 1.61346e+04
5.5 1.61034e+04
6.0 1.60845e+04
0.0 1.64409e+04
0.5 1.64230e+04
1.0 1.64373e+04
1.5 1.64305e+04
2.0 1.64171e+04
2.5 1.64144e+04
3.0 1.63894e+04
3.5 1.63770e+04
4.0 1.63656e+04
4.5 1.63343e+04
5.0 1.63165e+04
5.5 1.62952e+04
6.0 1.62611e+04
0.0 1.65437e+04
0.5 1.65339e+04
1.0 1.65415e+04
1.5 1.65224e+04
2.0 1.65211e+04
2.5 1.65124e+04
3.0 1.64939e+04
3.5 1.64846e+04
4.0 1.64626e+04
4.5 1.64399e+04
5.0 1.64179e+04
5.5 1.63892e+04
6.0 1.63669e+04
0.0 1.62621e+04
0.5 1.62631e+04
1.0 1.62680e+04
1.5 1.62601e+04
2.0 1.62527e+04
2.5 1.62375e+04
3.0 1.62313e+04
3.5 1.62017e+04
4.0 1.61862e+04
4.5 1.61789e+04
5.0 1.61532e+04
5.5 1.61262e+04
6.0 1.61014e+04
0.0 1.64418e+04
0.5 1.64425e+04
1.0 1.64404e+04
1.5 1.64247e+04
2.0 1.64267e+04
2.5 1.64178e+04
3.0 1.63981e+04
3.5 1.63806e+04
4.0 1.63596e+04
4.5 1.63444e+04
5.0 1.63127e+04
5.5 1.62985e+04
6.0 1.62702e+04
0.0 1.63371e+04
0.5 1.63252e+04
1.0 1.63324e+04
1.5 1.63173e+04
2.0 1.63205e+04
2.5 1.62937e+04
3.0 1.62847e+04
3.5 1.62737e+04
4.0 1.62611e+04
4.5 1.62463e+04
5.0 1.62127e+04
5.5 1.61882e+04
6.0 1.61527e+04
0.0 1.64658e+04
0.5 1.64557e+04
1.0 1.64525e+04
1.5 1.64504e+04
2.0 1.64451e+04
2.5 1.64370e+04
3.0 1.64223e+04
3.5 1.64086e+04
4.0 1.63847e+04
