0.000000	2.000000
0.062791	1.996054
0.125333	1.984230
0.187381	1.964575
0.248690	1.937167
0.309017	1.902114
0.368125	1.859554
0.425779	1.809655
0.481754	1.752615
0.535827	1.688657
0.587785	1.618036
0.637424	1.541028
0.684547	1.457939
0.728969	1.369096
0.770513	1.274850
0.809017	1.175573
0.844328	1.071656
0.876307	0.963510
0.904827	0.851561
0.929776	0.736252
0.951057	0.618037
0.968583	0.497382
0.982287	0.374765
0.992115	0.250669
0.998027	0.125584
1.000000	0.000003
0.998027	-0.125578
0.992115	-0.250664
0.982287	-0.374760
0.968583	-0.497377
0.951057	-0.618031
0.929776	-0.736247
0.904827	-0.851556
0.876307	-0.963505
0.844328	-1.071651
0.809017	-1.175568
0.770513	-1.274846
0.728969	-1.369092
0.684547	-1.457935
0.637424	-1.541025
0.587785	-1.618032
0.535827	-1.688654
0.481754	-1.752612
0.425779	-1.809653
0.368125	-1.859552
0.309017	-1.902112
0.248690	-1.937166
0.187381	-1.964574
0.125333	-1.984229
0.062791	-1.996053
0.000000	-2.000000
-0.062791	-1.996054
-0.125333	-1.984230
-0.187381	-1.964575
-0.248690	-1.937167
-0.309017	-1.902114
-0.368125	-1.859554
-0.425779	-1.809655
-0.481754	-1.752615
-0.535827	-1.688657
-0.587785	-1.618036
-0.637424	-1.541028
-0.684547	-1.457939
-0.728969	-1.369096
-0.770513	-1.274850
-0.809017	-1.175573
-0.844328	-1.071656
-0.876307	-0.963510
-0.904827	-0.851561
-0.929776	-0.736252
-0.951057	-0.618037
-0.968583	-0.497382
-0.982287	-0.374765
-0.992115	-0.250669
-0.998027	-0.125584
-1.000000	-0.000003
-0.998027	0.125578
-0.992115	0.250664
-0.982287	0.374760
-0.968583	0.497377
-0.951057	0.618031
-0.929776	0.736247
-0.904827	0.851556
-0.876307	0.963505
-0.844328	1.071651
-0.809017	1.175568
-0.770513	1.274846
-0.728969	1.369092
-0.684547	1.457935
-0.637424	1.541025
-0.587785	1.618032
-0.535827	1.688654
-0.481754	1.752612
-0.425779	1.809653
-0.368125	1.859552
-0.309017	1.902112
-0.248690	1.937166
-0.187381	1.964574
-0.125333	1.984229
-0.062791	1.996053
-0.000000	2.000000
