0.000000	0.705791
0.062791	0.748881
0.125333	0.789015
0.187381	0.826035
0.248690	0.859795
0.309017	0.890161
0.368125	0.917015
0.425779	0.940250
0.481754	0.959774
0.535827	0.975510
0.587785	0.987396
0.637424	0.995385
0.684547	0.999446
0.728969	0.999563
0.770513	0.995735
0.809017	0.987977
0.844328	0.976320
0.876307	0.960811
0.904827	0.941509
0.929776	0.918491
0.951057	0.891849
0.968583	0.861687
0.982287	0.828124
0.992115	0.791293
0.998027	0.751339
1.000000	0.708420
0.998027	0.662705
0.992115	0.614374
0.982287	0.563619
0.968583	0.510640
0.951057	0.455646
0.929776	0.398853
0.904827	0.340486
0.876307	0.280775
0.844328	0.219957
0.809017	0.158270
0.770513	0.095958
0.728969	0.033268
0.684547	-0.029553
0.637424	-0.092258
0.587785	-0.154599
0.535827	-0.216329
0.481754	-0.277206
0.425779	-0.336989
0.368125	-0.395442
0.309017	-0.452334
0.248690	-0.507441
0.187381	-0.560545
0.125333	-0.611438
0.062791	-0.659917
0.000000	-0.705791
-0.062791	-0.748881
-0.125333	-0.789015
-0.187381	-0.826035
-0.248690	-0.859795
-0.309017	-0.890161
-0.368125	-0.917015
-0.425779	-0.940250
-0.481754	-0.959774
-0.535827	-0.975510
-0.587785	-0.987396
-0.637424	-0.995385
-0.684547	-0.999446
-0.728969	-0.999563
-0.770513	-0.995735
-0.809017	-0.987977
-0.844328	-0.976320
-0.876307	-0.960811
-0.904827	-0.941509
-0.929776	-0.918491
-0.951057	-0.891849
-0.968583	-0.861687
-0.982287	-0.828124
-0.992115	-0.791293
-0.998027	-0.751339
-1.000000	-0.708420
-0.998027	-0.662705
-0.992115	-0.614374
-0.982287	-0.563619
-0.968583	-0.510640
-0.951057	-0.455646
-0.929776	-0.398853
-0.904827	-0.340486
-0.876307	-0.280775
-0.844328	-0.219957
-0.809017	-0.158270
-0.770513	-0.095958
-0.728969	-0.033268
-0.684547	0.029553
-0.637424	0.092258
-0.587785	0.154599
-0.535827	0.216329
-0.481754	0.277206
-0.425779	0.336989
-0.368125	0.395442
-0.309017	0.452334
-0.248690	0.507441
-0.187381	0.560545
-0.125333	0.611438
-0.062791	0.659917
-0.000000	0.705791
