0.000000	0.000013
0.140035	-0.062778
0.277309	-0.125321
0.409119	-0.187369
0.532867	-0.248678
0.646114	-0.309005
0.746627	-0.368113
0.832427	-0.425768
0.901823	-0.481743
0.953447	-0.535816
0.986281	-0.587775
0.999679	-0.637414
0.993377	-0.684538
0.967498	-0.728960
0.922553	-0.770505
0.859427	-0.809010
0.779365	-0.844321
0.683944	-0.876301
0.575045	-0.904822
0.454814	-0.929772
0.325619	-0.951053
0.190008	-0.968580
0.050652	-0.982285
-0.089701	-0.992113
-0.228288	-0.998026
-0.362375	-1.000000
-0.489321	-0.998028
-0.606624	-0.992116
-0.711973	-0.982290
-0.803291	-0.968586
-0.878778	-0.951060
-0.936948	-0.929781
-0.976654	-0.904832
-0.997113	-0.876313
-0.997922	-0.844335
-0.979065	-0.809024
-0.940914	-0.770521
-0.884220	-0.728977
-0.810102	-0.684556
-0.720019	-0.637434
-0.615747	-0.587795
-0.499340	-0.535837
-0.373093	-0.481765
-0.239494	-0.425791
-0.101175	-0.368136
0.039138	-0.309029
0.178680	-0.248702
0.314700	-0.187394
0.444519	-0.125346
0.565577	-0.062803
0.675490	-0.000013
0.772092	0.062778
0.853477	0.125321
0.918044	0.187369
0.964519	0.248678
0.991986	0.309005
0.999905	0.368113
0.988118	0.425768
0.956859	0.481743
0.906744	0.535816
0.838759	0.587775
0.754245	0.637414
0.654868	0.684538
0.542585	0.728960
0.419609	0.770505
0.288365	0.809010
0.151438	0.844321
0.011526	0.876301
-0.128613	0.904822
-0.266217	0.929772
-0.398575	0.951053
-0.523079	0.968580
-0.637274	0.982285
-0.738910	0.992113
-0.825985	0.998026
-0.896783	1.000000
-0.949908	0.998028
-0.984313	0.992116
-0.999321	0.982290
-0.994635	0.968586
-0.970348	0.951060
-0.926939	0.929781
-0.865263	0.904832
-0.786535	0.876313
-0.692307	0.844335
-0.584437	0.809024
-0.465048	0.770521
-0.336495	0.728977
-0.201311	0.684556
-0.062160	0.637434
0.078216	0.587795
0.217051	0.535837
0.351608	0.481765
0.479237	0.425791
0.597421	0.368136
0.703832	0.309029
0.796373	0.248702
0.873219	0.187394
0.932858	0.125346
0.974113	0.062803
0.996171	0.000013
0.998598	-0.062778
0.981346	-0.125321
0.944754	-0.187369
0.889545	-0.248678
0.816806	-0.309005
0.727970	-0.368113
0.624788	-0.425768
0.509293	-0.481743
0.383762	-0.535816
0.250668	-0.587775
0.112635	-0.637414
-0.027618	-0.684538
-0.167327	-0.728960
-0.303739	-0.770505
-0.434165	-0.809010
-0.556034	-0.844321
-0.666947	-0.876301
-0.764715	-0.904822
-0.847414	-0.929772
-0.913413	-0.951053
-0.961412	-0.968580
-0.990464	-0.982285
-0.999997	-0.992113
-0.989824	-0.998026
-0.960145	-1.000000
-0.911544	-0.998028
-0.844979	-0.992116
-0.761763	-0.982290
-0.663535	-0.968586
-0.552231	-0.951060
-0.430044	-0.929781
-0.299382	-0.904832
-0.162820	-0.876313
-0.023050	-0.844335
0.117174	-0.809024
0.255090	-0.770521
0.387978	-0.728977
0.513220	-0.684556
0.628349	-0.637434
0.731095	-0.587795
0.819433	-0.535837
0.891623	-0.481765
0.946242	-0.425791
0.982214	-0.368136
0.998829	-0.309029
0.995761	-0.248702
0.973070	-0.187394
0.931202	-0.125346
0.870983	-0.062803
0.793601	-0.000013
0.700579	0.062778
0.593750	0.125321
0.475221	0.187369
0.347327	0.248678
0.212588	0.309005
0.073660	0.368113
-0.066720	0.425768
-0.205785	0.481743
-0.340795	0.535816
-0.469089	0.587775
-0.588138	0.637414
-0.695598	0.684538
-0.789349	0.728960
-0.867545	0.770505
-0.928644	0.809010
-0.971443	0.844321
-0.995097	0.876301
-0.999142	0.904822
-0.983496	0.929772
-0.948470	0.951053
-0.894752	0.968580
-0.823401	0.982285
-0.735824	0.992113
-0.633746	0.998026
-0.519178	1.000000
-0.394380	0.998028
-0.261810	0.992116
-0.124080	0.982290
0.016095	0.968586
0.155953	0.951060
0.292737	0.929781
0.423753	0.904832
0.546418	0.876313
0.658314	0.844335
0.757238	0.809024
0.841238	0.770521
0.908661	0.728977
0.958177	0.684556
0.988810	0.637434
0.999957	0.587796
0.991398	0.535837
0.963302	0.481765
