0.000000	1.414075
0.062791	1.554168
0.125333	1.677234
0.187381	1.781924
0.248690	1.867090
0.309017	1.931801
0.368125	1.975346
0.425779	1.997249
0.481754	1.997269
0.535827	1.975407
0.587785	1.931902
0.637424	1.867231
0.684547	1.782102
0.728969	1.677448
0.770513	1.554415
0.809017	1.414352
0.844328	1.258793
0.876307	1.089443
0.904827	0.908156
0.929776	0.716919
0.951057	0.517828
0.968583	0.313063
0.982287	0.104868
0.992115	-0.104476
0.998027	-0.312675
1.000000	-0.517448
0.998027	-0.716553
0.992115	-0.907806
0.982287	-1.089113
0.968583	-1.258488
0.951057	-1.414075
0.929776	-1.554168
0.904827	-1.677234
0.876307	-1.781924
0.844328	-1.867090
0.809017	-1.931801
0.770513	-1.975346
0.728969	-1.997249
0.684547	-1.997269
0.637424	-1.975407
0.587785	-1.931902
0.535827	-1.867231
0.481754	-1.782102
0.425779	-1.677448
0.368125	-1.554415
0.309017	-1.414352
0.248690	-1.258793
0.187381	-1.089443
0.125333	-0.908156
0.062791	-0.716919
0.000000	-0.517828
-0.062791	-0.313063
-0.125333	-0.104868
-0.187381	0.104476
-0.248690	0.312675
-0.309017	0.517448
-0.368125	0.716553
-0.425779	0.907806
-0.481754	1.089113
-0.535827	1.258488
-0.587785	1.414075
-0.637424	1.554168
-0.684547	1.677234
-0.728969	1.781924
-0.770513	1.867090
-0.809017	1.931801
-0.844328	1.975346
-0.876307	1.997249
-0.904827	1.997269
-0.929776	1.975407
-0.951057	1.931902
-0.968583	1.867231
-0.982287	1.782102
-0.992115	1.677448
-0.998027	1.554415
-1.000000	1.414352
-0.998027	1.258793
-0.992115	1.089443
-0.982287	0.908156
-0.968583	0.716919
-0.951057	0.517828
-0.929776	0.313063
-0.904827	0.104868
-0.876307	-0.104476
-0.844328	-0.312675
-0.809017	-0.517448
-0.770513	-0.716553
-0.728969	-0.907806
-0.684547	-1.089113
-0.637424	-1.258488
-0.587785	-1.414075
-0.535827	-1.554168
-0.481754	-1.677234
-0.425779	-1.781924
-0.368125	-1.867090
-0.309017	-1.931801
-0.248690	-1.975346
-0.187381	-1.997249
-0.125333	-1.997269
-0.062791	-1.975407
-0.000000	-1.931902
0.062791	-1.867231
0.125333	-1.782102
0.187381	-1.677448
0.248690	-1.554415
0.309017	-1.414352
0.368125	-1.258793
0.425779	-1.089443
0.481754	-0.908156
0.535827	-0.716919
0.587785	-0.517828
0.637424	-0.313063
0.684547	-0.104868
0.728969	0.104476
0.770513	0.312675
0.809017	0.517448
0.844328	0.716553
0.876307	0.907806
0.904827	1.089113
0.929776	1.258488
0.951057	1.414075
0.968583	1.554168
0.982287	1.677234
0.992115	1.781924
0.998027	1.867090
1.000000	1.931801
0.998027	1.975346
0.992115	1.997249
0.982287	1.997269
0.968583	1.975407
0.951057	1.931902
0.929776	1.867231
0.904827	1.782102
0.876307	1.677448
0.844328	1.554415
0.809017	1.414352
0.770513	1.258793
0.728969	1.089443
0.684547	0.908156
0.637424	0.716919
0.587785	0.517828
0.535827	0.313063
0.481754	0.104868
0.425779	-0.104476
0.368125	-0.312675
0.309017	-0.517448
0.248690	-0.716553
0.187381	-0.907806
0.125333	-1.089113
0.062791	-1.258488
0.000000	-1.414075
-0.062791	-1.554168
-0.125333	-1.677234
-0.187381	-1.781924
-0.248690	-1.867090
-0.309017	-1.931801
-0.368125	-1.975346
-0.425779	-1.997249
-0.481754	-1.997269
-0.535827	-1.975407
-0.587785	-1.931902
-0.637424	-1.867231
-0.684547	-1.782102
-0.728969	-1.677448
-0.770513	-1.554415
-0.809017	-1.414352
-0.844328	-1.258793
-0.876307	-1.089443
-0.904827	-0.908156
-0.929776	-0.716919
-0.951057	-0.517828
-0.968583	-0.313063
-0.982287	-0.104868
-0.992115	0.104476
-0.998027	0.312675
-1.000000	0.517448
-0.998027	0.716553
-0.992115	0.907806
-0.982287	1.089113
-0.968583	1.258488
-0.951057	1.414075
-0.929776	1.554168
-0.904827	1.677234
-0.876307	1.781924
-0.844328	1.867090
-0.809017	1.931801
-0.770513	1.975346
-0.728969	1.997249
-0.684547	1.997269
-0.637424	1.975407
-0.587785	1.931902
-0.535827	1.867231
-0.481754	1.782102
-0.425779	1.677448
-0.368125	1.554415
-0.309017	1.414352
-0.248690	1.258793
-0.187381	1.089443
-0.125333	0.908156
-0.062791	0.716919
-0.000000	0.517828
0.062791	0.313063
0.125333	0.104868
0.187381	-0.104476
0.248690	-0.312675
0.309017	-0.517448
0.368125	-0.716553
0.425779	-0.907806
0.481754	-1.089113
0.535827	-1.258488
0.587785	-1.414075
0.637424	-1.554168
0.684547	-1.677234
0.728969	-1.781924
0.770513	-1.867090
0.809017	-1.931801
0.844328	-1.975346
0.876307	-1.997249
0.904827	-1.997269
0.929776	-1.975407
0.951057	-1.931902
0.968583	-1.867231
0.982287	-1.782102
0.992115	-1.677448
0.998027	-1.554416
1.000000	-1.414352
0.998027	-1.258793
0.992115	-1.089443
0.982287	-0.908156
0.968583	-0.716919
0.951057	-0.517828
0.929776	-0.313063
0.904827	-0.104868
0.876307	0.104476
0.844328	0.312675
0.809017	0.517448
0.770513	0.716553
0.728969	0.907806
0.684547	1.089113
0.637424	1.258488
0.587785	1.414075
0.535827	1.554168
0.481754	1.677234
0.425779	1.781924
0.368125	1.867090
0.309017	1.931801
0.248690	1.975346
0.187381	1.997249
0.125333	1.997269
0.062791	1.975407
0.000000	1.931902
-0.062791	1.867231
-0.125333	1.782102
-0.187381	1.677448
-0.248690	1.554416
-0.309017	1.414352
-0.368125	1.258793
-0.425779	1.089443
-0.481754	0.908156
-0.535827	0.716919
-0.587785	0.517828
-0.637424	0.313063
-0.684547	0.104868
-0.728969	-0.104476
-0.770513	-0.312675
-0.809017	-0.517448
-0.844328	-0.716553
-0.876307	-0.907806
-0.904827	-1.089113
-0.929776	-1.258488
-0.951057	-1.414075
-0.968583	-1.554168
-0.982287	-1.677234
-0.992115	-1.781924
-0.998027	-1.867090
-1.000000	-1.931801
-0.998027	-1.975346
-0.992115	-1.997249
-0.982287	-1.997269
-0.968583	-1.975407
-0.951057	-1.931902
-0.929776	-1.867231
-0.904827	-1.782102
-0.876307	-1.677448
-0.844328	-1.554416
-0.809017	-1.414352
-0.770513	-1.258793
-0.728969	-1.089443
-0.684547	-0.908156
-0.637424	-0.716919
-0.587785	-0.517828
-0.535827	-0.313063
-0.481754	-0.104868
-0.425779	0.104476
-0.368125	0.312675
-0.309017	0.517448
-0.248690	0.716553
-0.187381	0.907806
-0.125333	1.089113
-0.062791	1.258488
-0.000000	1.414075
0.062790	1.554168
0.125333	1.677234
0.187381	1.781924
0.248690	1.867090
0.309017	1.931801
0.368125	1.975346
0.425779	1.997249
0.481754	1.997269
0.535827	1.975407
0.587785	1.931902
0.637424	1.867231
0.684547	1.782102
0.728969	1.677448
0.770513	1.554416
0.809017	1.414352
0.844328	1.258793
0.876307	1.089443
0.904827	0.908156
0.929776	0.716919
0.951057	0.517828
0.968583	0.313063
0.982287	0.104868
0.992115	-0.104476
0.998027	-0.312675
1.000000	-0.517448
0.998027	-0.716553
0.992115	-0.907806
0.982287	-1.089113
0.968583	-1.258488
0.951057	-1.414075
0.929776	-1.554168
0.904827	-1.677234
0.876307	-1.781924
0.844328	-1.867090
0.809017	-1.931801
0.770513	-1.975346
0.728969	-1.997249
0.684547	-1.997269
0.637424	-1.975407
0.587785	-1.931902
0.535827	-1.867231
0.481754	-1.782102
0.425779	-1.677448
0.368125	-1.554416
0.309017	-1.414352
0.248690	-1.258793
0.187381	-1.089443
0.125333	-0.908156
0.062791	-0.716919
0.000000	-0.517828
-0.062790	-0.313063
-0.125333	-0.104868
-0.187381	0.104476
-0.248690	0.312675
-0.309017	0.517448
-0.368125	0.716553
-0.425779	0.907806
-0.481754	1.089113
-0.535827	1.258488
-0.587785	1.414075
-0.637424	1.554168
-0.684547	1.677234
-0.728969	1.781924
-0.770513	1.867090
-0.809017	1.931801
-0.844328	1.975346
-0.876307	1.997249
-0.904827	1.997269
-0.929776	1.975407
-0.951057	1.931902
-0.968583	1.867231
-0.982287	1.782102
-0.992115	1.677448
-0.998027	1.554416
-1.000000	1.414352
-0.998027	1.258793
-0.992115	1.089443
-0.982287	0.908156
-0.968583	0.716919
-0.951057	0.517828
-0.929776	0.313063
-0.904827	0.104868
-0.876307	-0.104476
-0.844328	-0.312675
-0.809017	-0.517448
-0.770513	-0.716553
-0.728969	-0.907806
-0.684547	-1.089113
-0.637424	-1.258488
-0.587785	-1.414075
-0.535827	-1.554168
-0.481754	-1.677234
-0.425779	-1.781924
-0.368125	-1.867090
-0.309017	-1.931801
-0.248690	-1.975346
-0.187381	-1.997249
-0.125333	-1.997269
-0.062791	-1.975407
-0.000000	-1.931902
0.062790	-1.867231
0.125333	-1.782102
0.187381	-1.677448
0.248690	-1.554416
0.309017	-1.414352
0.368125	-1.258793
0.425779	-1.089443
0.481754	-0.908156
0.535827	-0.716919
0.587785	-0.517828
0.637424	-0.313063
0.684547	-0.104868
0.728969	0.104476
0.770513	0.312675
0.809017	0.517448
0.844328	0.716553
0.876307	0.907806
0.904827	1.089113
0.929776	1.258488
0.951057	1.414075
0.968583	1.554168
0.982287	1.677234
0.992115	1.781924
0.998027	1.867090
1.000000	1.931801
0.998027	1.975346
0.992115	1.997249
0.982287	1.997269
0.968583	1.975407
0.951057	1.931902
0.929776	1.867231
0.904827	1.782102
0.876307	1.677448
0.844328	1.554416
0.809017	1.414352
0.770513	1.258793
0.728969	1.089443
0.684547	0.908156
0.637424	0.716919
0.587785	0.517828
0.535827	0.313063
0.481754	0.104868
0.425779	-0.104476
0.368125	-0.312675
0.309017	-0.517448
0.248690	-0.716553
0.187381	-0.907806
0.125333	-1.089113
0.062791	-1.258488
0.000000	-1.414075
-0.062790	-1.554168
-0.125333	-1.677234
-0.187381	-1.781924
-0.248690	-1.867090
-0.309017	-1.931801
-0.368125	-1.975346
-0.425779	-1.997249
-0.481754	-1.997269
-0.535827	-1.975407
-0.587785	-1.931902
-0.637424	-1.867231
-0.684547	-1.782102
-0.728969	-1.677448
-0.770513	-1.554416
-0.809017	-1.414352
-0.844328	-1.258793
-0.876307	-1.089443
-0.904827	-0.908156
-0.929776	-0.716919
-0.951057	-0.517828
-0.968583	-0.313063
-0.982287	-0.104868
-0.992115	0.104476
-0.998027	0.312675
-1.000000	0.517448
-0.998027	0.716553
-0.992115	0.907806
-0.982287	1.089113
-0.968583	1.258488
-0.951057	1.414075
-0.929776	1.554168
-0.904827	1.677234
-0.876307	1.781924
-0.844328	1.867090
-0.809017	1.931801
-0.770513	1.975346
-0.728969	1.997249
-0.684547	1.997269
-0.637424	1.975407
-0.587785	1.931902
-0.535827	1.867231
-0.481754	1.782102
-0.425779	1.677448
-0.368125	1.554416
-0.309017	1.414352
-0.248690	1.258793
-0.187381	1.089443
-0.125333	0.908156
-0.062791	0.716919
-0.000000	0.517828
0.062790	0.313063
0.125333	0.104868
0.187381	-0.104476
0.248690	-0.312675
0.309017	-0.517448
0.368125	-0.716552
0.425779	-0.907806
0.481754	-1.089113
0.535827	-1.258488
0.587785	-1.414075
0.637424	-1.554168
0.684547	-1.677234
0.728969	-1.781924
0.770513	-1.867090
0.809017	-1.931801
0.844328	-1.975346
0.876307	-1.997249
0.904827	-1.997269
0.929776	-1.975407
0.951057	-1.931902
0.968583	-1.867231
0.982287	-1.782102
0.992115	-1.677448
0.998027	-1.554416
1.000000	-1.414352
0.998027	-1.258793
0.992115	-1.089443
0.982287	-0.908156
0.968583	-0.716919
0.951057	-0.517828
0.929776	-0.313063
0.904827	-0.104868
0.876307	0.104476
0.844328	0.312675
0.809017	0.517448
0.770513	0.716552
0.728969	0.907806
0.684547	1.089113
0.637424	1.258488
0.587785	1.414075
0.535827	1.554168
0.481754	1.677234
0.425779	1.781924
0.368125	1.867090
0.309017	1.931801
0.248690	1.975346
0.187381	1.997249
0.125333	1.997269
0.062791	1.975407
0.000000	1.931902
-0.062790	1.867231
-0.125333	1.782102
-0.187381	1.677448
-0.248690	1.554416
-0.309017	1.414352
