1.000000	1.000000
1.010000	0.995037
1.020000	0.990148
1.030000	0.985329
1.040000	0.980581
1.050000	0.975900
1.060000	0.971286
1.070000	0.966736
1.080000	0.962250
1.090000	0.957826
1.100000	0.953463
1.110000	0.949158
1.120000	0.944911
1.130000	0.940721
1.140000	0.936586
1.150000	0.932505
1.160000	0.928477
1.170000	0.924500
1.180000	0.920575
1.190000	0.916698
1.200000	0.912871
1.210000	0.909091
1.220000	0.905357
1.230000	0.901670
1.240000	0.898027
1.250000	0.894427
1.260000	0.890871
1.270000	0.887357
1.280000	0.883883
1.290000	0.880451
1.300000	0.877058
1.310000	0.873704
1.320000	0.870388
1.330000	0.867110
1.340000	0.863868
1.350000	0.860663
1.360000	0.857493
1.370000	0.854358
1.380000	0.851257
1.390000	0.848189
1.400000	0.845154
1.410000	0.842152
1.420000	0.839181
1.430000	0.836242
1.440000	0.833333
1.450000	0.830455
1.460000	0.827606
1.470000	0.824786
1.480000	0.821995
1.490000	0.819232
1.500000	0.816497
1.510000	0.813788
1.520000	0.811107
1.530000	0.808452
1.540000	0.805823
1.550000	0.803219
1.560000	0.800641
1.570000	0.798087
1.580000	0.795557
1.590000	0.793052
1.600000	0.790569
1.610000	0.788110
1.620000	0.785674
1.630000	0.783260
1.640000	0.780869
1.650000	0.778499
1.660000	0.776151
1.670000	0.773823
1.680000	0.771517
1.690000	0.769231
1.700000	0.766965
1.710000	0.764719
1.720000	0.762493
1.730000	0.760286
1.740000	0.758098
1.750000	0.755929
1.760000	0.753778
1.770000	0.751646
1.780000	0.749532
1.790000	0.747435
1.800000	0.745356
1.810000	0.743294
1.820000	0.741249
1.830000	0.739221
1.840000	0.737210
1.850000	0.735215
1.860000	0.733236
1.870000	0.731272
1.880000	0.729325
1.890000	0.727393
1.900000	0.725476
1.910000	0.723575
1.920000	0.721688
1.930000	0.719816
1.940000	0.717958
1.950000	0.716115
1.960000	0.714286
1.970000	0.712470
1.980000	0.710669
1.990000	0.708881
2.000000	0.707107
